torso_tilt,left_angle,right_angle,label
5.18,38.99,141.65,1.0
5.3,39.98,140.53,1.0
5.43,39.91,140.81,1.0
5.5,39.52,141.18,1.0
6.39,41.55,139.57,1.0
6.96,45.84,135.22,1.0
7.52,46.88,134.89,1.0
7.67,46.28,135.98,1.0
8.16,46.24,136.33,1.0
8.06,44.6,138.34,1.0
7.82,41.82,141.34,1.0
7.75,40.33,143.04,1.0
9.29,46.31,137.55,1.0
9.19,49.4,134.26,1.0
11.97,58.39,126.73,1.0
12.27,63.56,120.88,1.0
13.06,64.86,120.12,1.0
10.73,58.35,126.15,1.0
10.14,56.69,127.13,1.0
10.07,46.79,138.05,1.0
10.06,44.69,140.34,1.0
10.86,47.23,138.07,1.0
11.09,46.61,138.77,1.0
11.35,50.31,134.74,1.0
11.39,50.02,134.87,1.0
11.48,50.15,134.83,1.0
11.36,49.58,135.39,1.0
11.46,49.29,135.84,1.0
11.66,49.5,135.83,1.0
11.78,48.59,136.94,1.0
11.41,46.3,139.09,1.0
11.35,46.22,139.13,1.0
10.53,43.99,140.93,1.0
10.36,42.61,142.35,1.0
11.55,52.49,131.78,1.0
11.69,47.85,137.91,1.0
11.79,47.23,138.59,1.0
11.46,44.72,140.99,1.0
11.53,46.33,139.09,1.0
11.83,46.46,139.08,1.0
11.94,47.32,138.24,1.0
12.0,46.8,138.81,1.0
12.07,45.55,140.49,1.0
11.94,45.52,140.63,1.0
10.86,42.61,143.16,1.0
9.96,39.87,145.58,1.0
9.9,41.8,143.49,1.0
9.18,40.19,144.66,1.0
9.59,43.86,140.83,1.0
9.18,44.74,139.49,1.0
9.01,44.56,139.38,1.0
8.77,44.02,139.66,1.0
9.49,54.12,128.54,1.0
9.98,59.6,123.51,1.0
10.15,59.76,123.2,1.0
10.56,61.47,121.29,1.0
10.66,63.28,119.0,1.0
11.38,65.02,116.64,1.0
11.5,55.53,127.61,1.0
13.05,55.1,129.78,1.0
14.24,58.62,126.55,1.0
13.97,52.36,134.27,1.0
12.56,48.52,137.19,1.0
12.09,54.86,129.24,1.0
11.28,53.25,130.88,1.0
11.1,49.33,135.3,1.0
10.51,47.45,136.83,1.0
10.13,45.12,139.17,1.0
9.18,43.06,141.18,1.0
9.56,50.06,133.64,1.0
9.44,51.9,131.35,1.0
9.2,51.41,131.82,1.0
9.36,52.3,131.06,1.0
10.82,58.29,125.82,1.0
11.16,60.28,123.83,1.0
10.32,55.93,127.32,1.0
10.44,58.83,123.54,1.0
10.46,57.99,124.26,1.0
9.05,51.26,131.03,1.0
8.52,50.84,130.96,1.0
7.7,50.99,130.49,1.0
8.3,53.41,128.01,1.0
8.28,52.22,128.9,1.0
8.36,51.09,130.68,1.0
8.09,47.77,134.58,1.0
7.48,46.93,135.39,1.0
7.99,48.01,134.95,1.0
8.43,52.42,130.59,1.0
9.3,55.56,128.38,1.0
10.01,58.83,125.37,1.0
10.57,59.86,124.58,1.0
10.58,58.42,125.96,1.0
10.59,57.03,127.3,1.0
10.72,55.69,128.7,1.0
11.09,58.17,126.61,1.0
12.19,61.24,123.88,1.0
12.72,61.16,123.96,1.0
12.8,61.65,123.28,1.0
12.81,63.53,121.32,1.0
12.87,64.88,119.73,1.0
12.66,63.74,120.6,1.0
12.87,65.65,118.49,1.0
12.84,66.6,117.16,1.0
12.57,64.73,118.85,1.0
12.38,64.38,119.05,1.0
11.81,65.46,117.24,1.0
10.14,66.21,114.53,1.0
8.77,67.46,111.71,1.0
4.69,49.59,119.58,1.0
4.25,49.61,121.06,1.0
2.67,62.04,113.5,1.0
13.78,73.75,108.1,1.0
13.94,70.13,114.24,1.0
8.8,47.22,135.3,1.0
7.9,49.87,132.54,1.0
7.85,46.58,134.83,1.0
10.1,55.36,126.84,1.0
8.8,55.37,125.38,1.0
8.65,51.8,128.12,1.0
10.4,56.64,124.2,1.0
10.65,52.74,129.51,1.0
11.93,59.63,123.54,1.0
11.71,56.59,127.28,1.0
8.2,48.97,132.05,1.0
7.66,44.56,136.71,1.0
6.05,41.67,138.44,1.0
4.27,32.53,147.47,1.0
4.42,33.21,147.83,1.0
6.47,46.18,135.89,1.0
7.09,41.58,141.03,1.0
7.53,33.13,150.26,1.0
7.6,32.19,151.28,1.0
7.51,32.36,150.94,1.0
7.45,39.64,142.49,1.0
7.31,41.62,139.84,1.0
9.11,48.4,133.98,1.0
10.45,54.22,128.59,1.0
10.6,52.28,131.18,1.0
10.36,51.45,132.38,1.0
10.23,50.18,135.17,1.0
9.86,48.73,135.41,1.0
8.77,46.85,136.31,1.0
5.19,33.91,147.43,1.0
1.35,4.86,173.24,1.0
1.03,14.55,163.13,1.0
0.55,20.04,157.87,1.0
0.41,19.35,158.7,1.0
0.67,13.16,164.94,1.0
4.09,23.95,157.73,1.0
6.1,34.15,147.89,1.0
7.07,39.17,141.79,1.0
10.03,47.92,135.14,1.0
9.81,51.05,131.38,1.0
10.76,60.22,122.86,1.0
9.94,59.18,124.12,1.0
8.62,55.32,128.22,1.0
7.39,45.18,138.59,1.0
6.31,33.67,150.39,1.0
6.21,32.76,151.11,1.0
5.86,30.22,153.61,1.0
4.89,10.44,174.0,1.0
9.03,63.69,118.51,1.0
6.7,56.39,123.0,1.0
8.89,42.09,138.64,1.0
12.71,55.68,130.33,1.0
22.51,77.71,112.52,1.0
39.2,90.77,109.01,1.0
40.61,91.9,106.91,1.0
41.95,93.59,105.96,1.0
42.2,93.07,107.44,1.0
42.35,91.38,109.01,1.0
42.54,92.07,107.91,1.0
43.01,90.09,110.57,1.0
42.94,89.0,111.79,1.0
41.97,88.28,112.84,1.0
41.7,88.25,111.88,1.0
41.67,90.03,109.02,1.0
41.66,88.1,110.64,1.0
41.59,86.91,111.34,1.0
41.64,88.24,109.36,1.0
41.63,87.43,110.09,1.0
41.5,87.73,109.63,1.0
41.16,87.27,110.54,1.0
41.02,87.67,109.83,1.0
41.25,86.08,111.51,1.0
41.23,85.81,111.9,1.0
41.31,84.6,112.92,1.0
41.16,83.87,113.98,1.0
41.13,84.21,113.84,1.0
41.21,84.43,113.83,1.0
41.43,83.98,114.08,1.0
41.47,84.08,114.05,1.0
40.09,84.68,113.23,1.0
10.31,99.5,85.97,1.0
10.5,73.67,109.05,1.0
8.22,136.67,48.39,1.0
1.25,155.14,23.15,1.0
3.28,167.85,13.41,1.0
2.24,174.49,6.65,1.0
5.52,158.02,24.13,1.0
4.81,163.58,18.53,1.0
1.64,160.33,18.34,1.0
3.66,173.5,8.67,1.0
7.16,178.12,4.54,1.0
3.87,179.84,3.18,1.0
5.76,176.73,7.49,1.0
5.31,177.87,6.47,1.0
5.45,169.06,14.07,1.0
5.42,163.94,18.37,1.0
6.06,159.2,22.83,1.0
6.09,160.65,21.59,1.0
6.15,162.67,19.01,1.0
5.06,163.39,17.51,1.0
3.83,165.25,15.79,1.0
3.32,164.26,17.23,1.0
4.82,163.99,19.1,1.0
6.01,167.06,17.05,1.0
6.64,165.57,18.79,1.0
6.82,163.61,20.36,1.0
6.18,165.3,18.11,1.0
5.28,170.31,13.06,1.0
4.83,172.87,10.47,1.0
4.78,175.03,8.53,1.0
4.38,175.28,8.09,1.0
3.88,174.67,8.18,1.0
2.14,176.11,1.58,1.0
0.62,173.47,5.3,1.0
0.93,169.18,10.52,1.0
5.08,154.59,26.98,1.0
7.14,144.19,38.47,1.0
5.39,152.73,28.54,1.0
3.44,159.88,21.55,1.0
1.92,141.04,35.81,1.0
2.33,136.47,40.92,1.0
4.58,116.34,60.8,1.0
6.82,111.17,66.65,1.0
7.67,103.81,75.6,1.0
9.25,112.23,69.82,1.0
8.96,106.9,75.1,1.0
10.13,98.7,83.02,1.0
10.63,93.29,88.76,1.0
10.46,107.18,73.21,1.0
11.02,108.01,74.32,1.0
11.28,104.03,78.12,1.0
11.29,99.97,81.92,1.0
11.87,108.3,73.7,1.0
10.07,110.43,69.33,1.0
9.04,116.96,63.17,1.0
8.67,130.78,51.52,1.0
7.72,138.48,43.27,1.0
5.46,166.32,17.39,1.0
6.02,166.67,6.41,1.0
0.19,153.86,22.96,1.0
1.54,148.18,28.46,1.0
3.31,146.41,31.1,1.0
4.43,150.5,28.27,1.0
3.32,168.09,12.65,1.0
4.9,177.59,2.06,1.0
8.79,170.75,14.88,1.0
8.1,170.43,14.79,1.0
7.63,171.53,13.64,1.0
4.85,178.28,2.67,1.0
1.72,173.14,4.43,1.0
0.79,170.44,7.64,1.0
0.62,168.13,10.84,1.0
1.0,168.82,10.59,1.0
1.81,165.54,14.25,1.0
0.3,178.21,1.87,1.0
0.27,169.42,9.15,1.0
5.47,178.59,3.65,1.0
4.76,178.86,3.21,1.0
4.67,179.99,4.14,1.0
5.39,180.0,4.82,1.0
7.59,174.07,12.31,1.0
11.15,144.96,41.98,1.0
9.66,165.04,22.92,1.0
11.44,138.57,48.98,1.0
2.44,160.89,20.39,1.0
0.37,163.95,14.28,1.0
1.72,169.39,7.91,1.0
2.1,155.21,20.3,1.0
4.06,167.33,7.72,1.0
4.01,166.6,8.73,1.0
4.62,171.11,4.06,1.0
5.91,171.41,13.8,1.0
6.23,170.24,15.22,1.0
6.55,169.5,15.79,1.0
5.51,175.23,9.67,1.0
2.55,160.89,14.72,1.0
0.72,154.7,22.68,1.0
1.33,153.34,24.24,1.0
2.43,157.26,21.63,1.0
3.89,154.47,25.16,1.0
4.78,160.01,21.44,1.0
6.34,153.44,28.83,1.0
6.13,155.3,27.09,1.0
3.01,165.12,15.77,1.0
4.06,154.15,25.48,1.0
4.4,148.08,30.65,1.0
4.47,142.59,35.5,1.0
4.18,139.11,38.09,1.0
3.52,143.28,34.2,1.0
3.93,150.89,21.97,1.0
8.58,168.69,2.44,1.0
7.26,170.18,15.78,1.0
7.35,156.11,29.18,1.0
6.32,150.87,33.78,1.0
5.85,143.51,40.64,1.0
7.1,147.02,38.31,1.0
7.68,153.92,31.99,1.0
9.38,144.94,40.84,1.0
11.15,134.36,51.36,1.0
11.33,133.65,52.14,1.0
11.52,140.03,46.4,1.0
11.71,156.26,31.76,1.0
11.93,162.78,26.07,1.0
13.06,173.71,16.78,1.0
7.13,178.02,7.94,1.0
6.6,179.4,5.25,1.0
6.57,179.81,5.95,1.0
6.35,178.29,4.17,1.0
6.93,179.84,6.39,1.0
8.21,176.56,10.53,1.0
8.89,174.24,12.95,1.0
8.66,170.86,16.07,1.0
8.99,164.27,22.36,1.0
9.24,164.84,21.62,1.0
9.39,162.3,23.68,1.0
9.5,162.24,24.35,1.0
9.19,169.19,17.67,1.0
6.7,179.6,6.39,1.0
2.68,171.86,5.0,1.0
3.13,169.02,7.23,1.0
0.04,150.6,26.46,1.0
1.94,151.04,27.61,1.0
2.17,152.19,26.61,1.0
3.63,152.3,27.65,1.0
3.08,152.62,26.92,1.0
1.83,145.92,32.4,1.0
3.44,151.6,23.28,1.0
5.63,162.38,11.24,1.0
8.45,173.18,1.52,1.0
8.79,150.48,36.56,1.0
8.64,158.87,28.02,1.0
8.69,137.67,48.25,1.0
8.51,123.67,61.27,1.0
8.71,136.76,48.37,1.0
8.7,143.63,41.62,1.0
9.72,146.78,39.63,1.0
9.65,147.7,38.87,1.0
10.41,127.45,58.5,1.0
10.5,133.73,52.15,1.0
10.72,133.68,52.88,1.0
11.06,138.79,48.23,1.0
10.57,125.74,61.03,1.0
9.77,118.86,67.09,1.0
9.76,114.39,71.62,1.0
10.87,106.63,79.75,1.0
12.14,119.79,67.08,1.0
12.63,123.47,63.67,1.0
13.11,124.2,63.21,1.0
13.59,123.18,64.32,1.0
13.38,124.44,62.97,1.0
13.28,126.62,60.93,1.0
12.86,129.38,58.04,1.0
13.13,130.34,57.38,1.0
13.05,118.65,68.42,1.0
12.93,123.66,63.78,1.0
12.58,118.36,68.83,1.0
12.58,109.24,76.97,1.0
12.18,107.83,78.13,1.0
12.07,107.26,78.97,1.0
11.63,123.42,63.01,1.0
10.57,138.77,48.06,1.0
6.78,123.67,54.53,1.0
6.38,133.14,45.62,1.0
4.15,160.17,20.22,1.0
2.98,164.81,15.68,1.0
0.86,165.23,13.49,1.0
0.44,147.49,28.45,1.0
0.34,141.65,34.1,1.0
1.15,155.99,20.79,1.0
8.1,162.98,8.17,1.0
10.9,162.0,25.9,1.0
10.94,160.01,26.43,1.0
11.45,158.88,27.56,1.0
10.24,158.11,27.28,1.0
9.89,164.87,20.78,1.0
13.5,156.74,30.81,1.0
14.8,155.93,33.03,1.0
14.38,157.19,31.78,1.0
13.0,163.9,24.87,1.0
12.99,166.59,22.61,1.0
13.92,161.92,27.18,1.0
13.71,160.22,28.22,1.0
10.59,170.11,17.32,1.0
7.89,173.87,12.09,1.0
8.41,171.05,15.03,1.0
8.76,172.79,13.85,1.0
8.8,171.78,14.95,1.0
6.95,178.19,7.84,1.0
7.23,160.65,23.9,1.0
7.31,160.4,24.35,1.0
5.34,165.14,18.05,1.0
4.4,170.13,12.75,1.0
4.3,169.79,13.02,1.0
1.67,167.35,12.8,1.0
2.04,168.04,12.52,1.0
2.34,165.16,15.38,1.0
2.09,173.42,7.56,1.0
2.53,175.0,6.61,1.0
4.52,173.77,9.51,1.0
3.88,178.09,1.72,1.0
0.06,172.88,6.12,1.0
1.34,176.16,4.48,1.0
2.4,171.22,9.87,1.0
4.53,159.99,21.44,1.0
5.49,156.92,24.9,1.0
5.63,152.1,29.04,1.0
6.77,151.93,30.15,1.0
8.0,148.58,34.07,1.0
7.62,147.43,34.6,1.0
6.25,143.74,37.24,1.0
0.05,175.56,4.03,1.0
2.43,175.03,6.79,1.0
7.03,150.05,33.7,1.0
7.84,150.67,33.55,1.0
4.8,150.88,30.55,1.0
4.87,152.34,29.4,1.0
1.31,165.89,13.87,1.0
1.56,175.66,5.3,1.0
1.65,176.34,4.75,1.0
1.53,176.72,4.29,1.0
2.36,172.77,8.51,1.0
3.0,167.87,13.3,1.0
2.94,169.16,12.09,1.0
2.11,173.24,7.75,1.0
1.94,178.46,3.03,1.0
3.49,167.42,14.1,1.0
9.77,158.11,28.29,1.0
12.22,153.36,35.35,1.0
13.81,143.84,45.52,1.0
14.56,134.35,54.43,1.0
22.84,108.6,82.14,1.0
21.36,102.47,86.37,1.0
21.6,99.1,90.59,1.0
20.36,100.35,88.85,1.0
20.54,104.74,83.53,1.0
20.71,102.84,84.9,1.0
19.89,103.39,83.77,1.0
18.62,98.47,86.73,1.0
14.99,97.49,85.31,1.0
14.65,101.26,81.39,1.0
17.29,98.35,84.66,1.0
21.9,102.87,84.12,1.0
10.72,140.47,44.62,1.0
0.79,175.12,3.52,1.0
3.15,151.3,27.16,1.0
6.0,145.28,34.76,1.0
2.54,145.75,31.8,1.0
1.46,144.27,33.41,1.0
1.46,139.83,36.63,1.0
6.13,148.28,22.91,1.0
12.5,175.8,15.11,1.0
15.8,143.02,47.56,1.0
14.23,146.37,42.6,1.0
4.48,172.22,2.88,1.0
1.01,167.5,9.99,1.0
1.67,164.02,15.77,1.0
2.81,161.69,19.06,1.0
3.25,162.51,18.86,1.0
7.12,137.93,42.79,1.0
7.65,136.49,44.27,1.0
9.88,132.53,49.42,1.0
10.12,124.66,55.12,1.0
10.79,122.14,57.21,1.0
11.16,123.39,56.67,1.0
10.82,123.97,56.02,1.0
10.55,124.12,55.86,1.0
10.49,121.95,58.34,1.0
10.4,123.48,57.1,1.0
11.51,120.19,60.7,1.0
12.17,119.9,61.64,1.0
10.55,120.7,60.03,1.0
6.73,121.94,56.26,1.0
7.52,124.45,54.59,1.0
7.6,120.87,58.07,1.0
8.46,122.79,57.05,1.0
9.21,121.12,59.31,1.0
8.51,122.65,57.45,1.0
5.38,134.41,45.32,1.0
5.25,146.84,33.8,1.0
5.96,151.79,30.23,1.0
6.08,151.88,30.14,1.0
6.05,152.45,29.53,1.0
5.32,149.1,31.83,1.0
7.66,139.86,40.54,1.0
4.95,138.91,40.69,1.0
3.97,134.37,43.34,1.0
2.5,132.91,43.39,1.0
0.74,131.02,44.06,1.0
0.08,130.66,43.84,1.0
0.25,118.99,55.99,1.0
4.4,120.56,56.57,1.0
4.3,164.95,16.69,1.0
1.32,179.41,1.63,1.0
0.39,171.48,7.04,1.0
0.36,169.27,9.13,1.0
1.55,173.32,4.5,1.0
2.32,174.74,2.57,1.0
1.7,175.33,2.54,1.0
1.44,176.02,2.11,1.0
0.93,173.99,5.7,1.0
1.37,173.41,6.55,1.0
1.27,173.74,6.16,1.0
1.86,171.97,8.18,1.0
1.51,170.8,8.97,1.0
6.81,159.84,22.63,1.0
6.37,157.61,24.04,1.0
3.17,159.49,19.66,1.0
2.62,171.56,9.45,1.0
17.31,147.23,42.99,1.0
13.99,139.56,46.81,1.0
12.15,139.9,45.02,1.0
11.0,139.38,45.09,1.0
10.19,132.29,51.56,1.0
6.69,136.85,44.31,1.0
6.43,139.36,41.74,1.0
5.89,140.81,40.43,1.0
5.15,135.65,45.16,1.0
5.36,128.81,51.47,1.0
5.26,122.33,57.68,1.0
5.25,124.2,55.23,1.0
5.75,119.82,59.57,1.0
6.09,119.18,59.92,1.0
6.36,123.7,56.14,1.0
5.63,149.74,32.29,1.0
4.11,149.2,31.38,1.0
2.87,148.12,29.94,1.0
6.96,150.87,29.92,1.0
10.57,142.51,39.61,1.0
10.72,137.56,43.11,1.0
9.24,138.95,41.75,1.0
10.85,133.29,47.19,1.0
8.91,140.8,40.92,1.0
8.45,136.91,44.16,1.0
6.88,139.36,42.43,1.0
5.26,127.56,51.44,1.0
0.83,127.25,47.92,1.0
0.01,125.1,48.78,1.0
0.18,126.37,47.48,1.0
1.66,126.68,46.06,1.0
2.49,137.69,37.4,1.0
3.79,141.35,32.23,1.0
4.11,139.78,33.17,1.0
3.8,138.74,34.32,1.0
3.32,140.75,32.8,1.0
7.16,157.98,13.55,1.0
2.53,161.2,14.65,1.0
2.63,148.25,30.72,1.0
2.34,139.94,37.69,1.0
2.85,138.93,38.91,1.0
4.86,137.1,41.95,1.0
2.71,144.46,33.78,1.0
2.39,148.04,30.53,1.0
0.64,150.74,26.72,1.0
