left_leg_angle,right_leg_angle,knee_dist,ankle_dist,ankle_cross,knee_cross,label
101.03,89.51,1.5387848955813292,1.4041357012503637,1,1,0
101.39,89.67,1.5263263990534328,1.3839994081888831,1,1,0
101.66,89.77,1.516936531177044,1.3617778903335993,1,1,0
102.44,90.11,1.506639991435799,1.3422363686037138,1,1,0
103.81,91.12,1.4986956901133544,1.3358565022794529,1,1,0
105.16,90.85,1.5335544177926461,1.343031821734711,1,1,0
105.86,90.95,1.5203691140683815,1.3205958332100594,1,1,0
105.74,91.1,1.530361846430045,1.3255010268509537,1,1,0
105.83,90.89,1.5511311567463584,1.336399320617169,1,1,0
106.0,90.95,1.5374886157754086,1.313698834796642,1,1,0
105.06,91.23,1.5169654959279357,1.318991174479371,1,1,0
102.58,91.48,1.452605193579918,1.316204508108119,1,1,0
103.41,91.37,1.4655005720545293,1.3213738252147802,1,1,0
104.1,91.72,1.4709020227843983,1.320982697846351,1,1,0
103.88,91.46,1.4952281398796725,1.3301710723530031,1,1,0
103.5,91.41,1.493581740821913,1.3256665106693128,1,1,0
102.44,90.67,1.4690293311227978,1.2996472099778396,1,1,0
101.51,89.99,1.4677964202094567,1.302035468139556,1,1,0
100.45,89.73,1.464528252395582,1.30921803345783,1,1,0
98.94,89.26,1.4584761656699314,1.3087791866502305,1,1,0
97.52,88.96,1.4864121280797755,1.3284919315415984,1,1,0
97.04,89.08,1.4898349861569453,1.3302309680237534,1,1,0
96.61,89.35,1.5035524844024941,1.34270994326115,1,1,0
96.53,89.53,1.483247756891686,1.311106954076144,1,1,0
97.56,90.49,1.4762267288636421,1.3180143283876786,1,1,0
98.9,91.33,1.4724307476636738,1.3229529280440335,1,1,0
99.03,91.65,1.4787372640343652,1.3298001309217582,1,1,0
100.06,92.04,1.4698900291852979,1.295402220109973,1,1,0
100.74,92.66,1.43262024463447,1.2571013512046767,1,1,0
100.8,92.53,1.4371821359592436,1.250120502378447,1,1,0
100.66,92.35,1.434411478688396,1.2472027122679552,1,1,0
100.6,91.83,1.4329577375550084,1.2469710400811087,1,1,0
100.27,91.47,1.439301457706894,1.249356080065718,1,1,0
100.26,90.91,1.445153341536233,1.245910686564602,1,1,0
99.98,90.89,1.4406271970567832,1.250647888689287,1,1,0
99.79,90.76,1.426936357104251,1.2577502033508803,1,1,0
98.63,91.52,1.3791241054945091,1.2548481120347286,1,1,0
98.87,92.08,1.3710837345677453,1.2488476505728587,1,1,0
99.33,92.01,1.3865866998247494,1.236304683081105,1,1,0
97.61,90.1,1.3959090559022544,1.2373591160391078,1,1,0
96.75,89.86,1.3851328236552427,1.2267599253689894,1,1,0
96.6,89.73,1.3805404447357148,1.2253776616220247,1,1,0
96.76,89.87,1.3701868423879857,1.2122422358724474,1,1,0
96.92,90.23,1.359745456695398,1.2130200731227725,1,1,0
97.76,90.61,1.3600368247041923,1.2144767737318938,1,1,0
97.71,90.87,1.3555374888803478,1.2194646902499566,1,1,0
97.89,91.15,1.3445839859407847,1.2050433134389757,1,1,0
100.13,92.07,1.3565278665699059,1.2009203131979216,1,1,0
100.79,92.82,1.3631371677218738,1.2049100539977242,1,1,0
101.5,93.23,1.351325091198176,1.1934284469105518,1,1,0
102.29,93.38,1.3547614536039376,1.1928364716488589,1,1,0
102.45,94.36,1.3362804121984073,1.21247843481293,1,1,0
101.92,94.62,1.3102988031603562,1.2221263473516015,1,1,0
102.34,94.31,1.3262739191181188,1.2388546613615288,1,1,0
102.67,93.52,1.3419678994368105,1.231595070262029,1,1,0
103.36,92.78,1.3859312761571618,1.2432524797312798,1,1,0
103.96,92.52,1.4109024413148763,1.2477856689471547,1,1,0
103.21,92.33,1.393474994581709,1.245672281883257,1,1,0
102.93,92.21,1.3957645623346537,1.2462021625510564,1,1,0
103.19,92.03,1.4089220969671725,1.2454910748541017,1,1,0
103.04,91.67,1.4168220719219147,1.2557445072654907,1,1,0
101.67,91.75,1.3886785898347394,1.2588939716485508,1,1,0
101.26,91.78,1.377170086158106,1.2565409093115225,1,1,0
100.78,91.8,1.366441328602002,1.2530188663872839,1,1,0
100.8,91.93,1.3633465266008895,1.2491976658494874,1,1,0
100.59,92.28,1.3235290346767352,1.2253037294626576,1,1,0
101.0,92.06,1.2922217597234027,1.1779471322927426,1,1,0
100.43,92.2,1.2723627675644529,1.1734610387131121,1,1,0
100.52,91.87,1.3037668516113143,1.1746100850394272,1,1,0
100.33,91.61,1.3341058201895937,1.191459251517068,1,1,0
100.84,91.43,1.373476972754668,1.2092957328004765,1,1,0
101.16,91.23,1.4046544175880604,1.2158968675363413,1,1,0
100.42,91.23,1.41882544216993,1.225862338729577,1,1,0
100.66,91.34,1.4183292604085271,1.2178693583876687,1,1,0
100.52,91.31,1.4032989913444278,1.2024523875742117,1,1,0
101.04,91.81,1.4156259097335164,1.2087883327572984,1,1,0
100.96,92.24,1.4162914699369678,1.2161476382722343,1,1,0
100.65,92.74,1.4064377498913483,1.2230830362923757,1,1,0
101.27,93.24,1.401696153088173,1.2190157284633092,1,1,0
101.79,93.38,1.4017344078832183,1.209782329687601,1,1,0
101.78,93.78,1.4031458927133553,1.2258263407479517,1,1,0
101.83,93.03,1.4215280106079995,1.2361826907078828,1,1,0
101.48,91.58,1.4437356506703403,1.252415057427852,1,1,0
101.57,91.54,1.4272632938848882,1.2505179630802157,1,1,0
101.17,91.5,1.410519337782565,1.2518705664683016,1,1,0
100.01,91.31,1.4289830871191693,1.310763589815498,1,1,0
100.18,91.76,1.486465176639621,1.3864247128679819,1,1,0
101.2,92.21,1.490756256933535,1.3878259298114755,1,1,0
101.52,92.34,1.501161207155349,1.3952644581730844,1,1,0
101.39,92.33,1.4809136253006285,1.3728353593759295,1,1,0
101.35,91.9,1.4785837894043021,1.3617008349595363,1,1,0
101.29,91.18,1.4715159360780379,1.345011787076097,1,1,0
101.95,91.91,1.4033022175526486,1.2691935894376327,1,1,0
101.86,92.17,1.369176127888144,1.2438164649150658,1,1,0
101.8,92.23,1.3488498923454009,1.2188293580949388,1,1,0
102.44,92.95,1.3510882469123653,1.2161381356874215,1,1,0
103.36,93.28,1.3632116824108418,1.2128250934331417,1,1,0
103.91,93.95,1.3699412613303366,1.201509819742256,1,1,0
102.71,93.44,1.3866663352953523,1.2097898638667963,1,1,0
101.32,92.68,1.3820037995531333,1.2181643022856854,1,1,0
99.69,91.26,1.3936783091789056,1.232908766844416,1,1,0
99.44,90.05,1.442614172951655,1.282548544318394,1,1,0
98.61,88.93,1.4671119099990795,1.3002411334112787,1,1,0
97.47,88.61,1.4840071611108037,1.3144559507583127,1,1,0
97.13,88.84,1.4909447320283353,1.323813468555205,1,1,0
97.46,88.9,1.5140707805292126,1.3431023466214174,1,1,0
95.97,88.06,1.509578996185167,1.3642955818587883,1,1,0
95.77,87.87,1.5112207055599027,1.3955711639571644,1,1,0
96.44,88.34,1.494902587132644,1.4186243003315022,1,1,0
97.1,89.18,1.4722667290631668,1.40665642798972,1,1,0
95.7,88.73,1.4672861456621928,1.3704558473183515,1,1,0
93.65,88.2,1.458600908864322,1.3182022301878766,1,1,0
92.18,87.81,1.450044658852112,1.28455798479606,1,1,0
91.19,87.05,1.455811139474981,1.2814767129917695,1,1,0
91.45,86.55,1.464551130549129,1.293092344173081,1,1,0
91.24,85.85,1.4993875308689448,1.2847600050654664,1,1,0
92.32,85.62,1.561999685019471,1.2851215554784485,1,1,0
92.69,85.51,1.5681779962977656,1.2997198332830329,1,1,0
93.42,85.44,1.6098395752795294,1.3702079727030756,1,1,0
98.48,86.0,1.6627102419813669,1.4057649033099744,1,1,0
103.85,88.33,1.6230404038180912,1.3875846561088832,1,1,0
104.14,93.11,1.4712334391201256,1.3470292327201598,1,1,0
97.58,96.07,1.1134412165631604,1.3270249503096216,1,1,0
93.49,99.58,0.9097605569709829,1.2962667097208214,1,1,0
91.04,103.87,0.7300889441261775,1.2812963343968913,1,1,0
89.57,107.02,0.5973542365955555,1.2440594650296395,1,1,0
89.66,108.06,0.5431105866814562,1.170038779504334,1,1,0
91.09,107.89,0.571306274873674,1.0975725055651555,1,1,0
92.7,107.09,0.6309304016962601,1.0886140720985409,1,1,0
95.08,103.11,0.802461434591052,1.0937473757909957,1,1,0
96.33,98.16,0.9742655346491388,1.0932649180527174,1,1,0
103.77,93.22,1.3455134893286373,1.1570922043184375,1,1,0
108.33,90.6,1.557706140424889,1.205272780085136,1,1,0
113.55,89.84,1.6825114896643858,1.2213116683668384,1,1,0
116.24,89.79,1.7361078568702688,1.2268105133446907,1,1,0
116.63,90.35,1.7185839250007353,1.2055553461071575,1,1,0
117.83,90.91,1.7071352345235278,1.1721935128602228,1,1,0
116.27,96.37,1.5310638727848307,1.1673926518281268,1,1,0
111.62,102.08,1.2782051962019987,1.1327600454996607,1,1,0
107.73,106.96,1.0516690056999534,1.07911086712345,1,1,0
104.07,109.43,0.885614629904136,1.0986415992598253,1,1,0
102.74,110.49,0.8145877987648366,1.0688361368088084,1,1,0
102.17,109.89,0.771596856738019,1.0230948056793232,1,1,0
102.76,108.65,0.79930433825491,0.9952986997367693,1,1,0
103.46,104.56,0.9053945870049437,0.9454252818529202,1,1,0
105.04,97.45,1.1025185136006799,0.8462567501288029,1,1,0
107.97,91.95,1.2572835532482456,0.6526908218199972,1,1,0
112.93,89.25,1.3845571208278984,0.5214215305343632,1,1,0
117.97,88.42,1.5255244784958717,0.4795764069268637,1,1,0
121.26,88.12,1.6411206721498708,0.5170393921311706,1,1,0
122.01,87.37,1.689874444776077,0.5452769982583952,1,1,0
122.39,86.97,1.7283851753813337,0.5933826900494392,1,1,0
118.73,87.33,1.6979096843895147,0.734442257337884,1,1,0
114.03,89.74,1.6337819918351573,1.0028159886742998,1,1,0
109.06,94.92,1.50796123977373,1.2908956727041982,1,1,0
106.06,99.32,1.4170623947299825,1.5524311785769167,1,1,0
107.14,101.43,1.3783057985311993,1.6607981607580846,1,1,0
107.03,103.08,1.329355141635027,1.6546073917487536,1,1,0
106.41,103.54,1.3079192530396269,1.5951593906304484,1,1,0
104.82,99.82,1.2974106137527006,1.455569602884758,1,1,0
103.05,97.11,1.2566176851131308,1.3258082945686442,1,1,0
103.17,94.14,1.2885168786812125,1.2321710869129194,1,1,0
103.31,93.13,1.2874099237859016,1.1844298866604501,1,1,0
103.36,91.64,1.3248433579744971,1.1693606829318435,1,1,0
103.21,91.23,1.3357006681703114,1.1801721289604978,1,1,0
104.52,90.36,1.3703755035129181,1.1601309276517777,1,1,0
106.92,90.71,1.4056690408462524,1.1383716663919359,1,1,0
110.33,92.59,1.4432760008269339,1.0812981798789463,1,1,0
112.73,95.06,1.4400575886791946,1.0135718743994335,1,1,0
115.05,96.66,1.424133707104004,0.9347995386469271,1,1,0
115.74,97.93,1.3956928223561784,0.8959441816475185,1,1,0
114.49,99.14,1.3702445668431282,0.9314221127038951,1,1,0
113.63,98.51,1.3376002196234145,0.9257589575735604,1,1,0
109.37,96.13,1.3169799728424525,1.0129961288178602,1,1,0
105.29,94.32,1.2839567656734234,1.0868919826677985,1,1,0
104.0,92.34,1.2733747743528365,1.0659098650465073,1,1,0
105.19,91.3,1.2949258493259355,1.0179818929563471,1,1,0
104.87,90.91,1.2916234152411672,1.0045119477192463,1,1,0
104.47,91.29,1.2934814333368148,1.0177690259952838,1,1,0
104.33,91.54,1.2956414007319845,1.0222213288235007,1,1,0
103.83,92.7,1.2631161322913553,1.0433905448881307,1,1,0
103.6,94.87,1.2037923751425161,1.0739586520996993,1,1,0
103.68,96.3,1.168898232425656,1.0944024569407838,1,1,0
103.76,97.9,1.1360799899357577,1.1118764116541004,1,1,0
103.68,100.11,1.1120115063292473,1.1713680228042709,1,1,0
103.42,102.7,1.1148686105819228,1.303907717999607,1,1,0
103.31,105.06,1.0944074302520939,1.3849739572301283,1,1,0
105.06,105.08,1.107579786028902,1.306929660018653,1,1,0
107.62,103.59,1.137143742276958,1.1183709014558252,1,1,0
109.31,101.67,1.1877783419069363,0.977349981222718,1,1,0
109.53,100.6,1.2136803380047874,0.9372281614322147,1,1,0
109.68,99.89,1.2271868227889406,0.9093337843511635,1,1,0
107.66,99.27,1.1973520982215278,0.9387891805438262,1,1,0
105.25,99.71,1.162249588289559,1.0912499903406276,1,1,0
102.01,99.71,1.120689114386135,1.1895241152056424,1,1,0
101.61,98.08,1.1475383570744437,1.200888381293075,1,1,0
101.99,95.62,1.1617581713973475,1.102170990041162,1,1,0
102.6,94.66,1.1632338211764799,1.035010088226748,1,1,0
101.92,94.1,1.15053252473179,1.001681982219923,1,1,0
102.19,94.98,1.154421529148217,1.05408209631449,1,1,0
102.17,96.75,1.1333424196878825,1.1267113054109397,1,1,0
102.3,101.28,1.1458323944274829,1.353311875448787,1,1,0
102.31,103.24,1.1480728679322982,1.4529524153570883,1,1,0
104.16,102.96,1.1573895419514542,1.3459027955948677,1,1,0
106.25,101.22,1.2030251998066683,1.140060482716508,1,1,0
108.4,101.49,1.2169612194796497,1.0359101941781081,1,1,0
111.51,101.26,1.245459983516477,0.9332256887949718,1,1,0
110.91,99.84,1.246236803179837,0.9021191195360976,1,1,0
108.62,98.83,1.2179289130971238,0.9355025415886628,1,1,0
107.84,97.72,1.2179046579320012,0.929981466637042,1,1,0
107.27,97.04,1.2174391819356223,0.9292143898197166,1,1,0
105.67,93.94,1.2080376084474858,0.8337019925972636,1,1,0
103.33,91.56,1.2096660623045112,0.8228077775435039,1,1,0
102.72,90.56,1.1950364388034787,0.7401545393179839,1,1,0
102.23,90.39,1.1911268034192786,0.7194734325114707,1,1,0
102.0,90.64,1.1892195443748532,0.7356610970490745,1,1,0
101.62,90.77,1.1708296213932239,0.7162733226956695,1,1,0
102.08,91.73,1.211127798189644,0.7764650886209742,1,1,0
103.15,91.93,1.2698958254915558,0.8316914793567026,1,1,0
106.07,92.53,1.338954173759754,0.8221554592930511,1,1,0
108.56,92.33,1.4206056347316995,0.8071009754720273,1,1,0
109.25,92.21,1.4430112247703675,0.7978012759930402,1,1,0
109.95,91.3,1.5042088392937505,0.7861083504618906,1,1,0
110.18,90.03,1.5342648638368819,0.7821457398058181,1,1,0
109.36,88.84,1.5649303678321909,0.7828215452441771,1,1,0
110.02,88.1,1.6089025568567366,0.802691723719329,1,1,0
108.82,88.14,1.613775927647336,0.8074496235187602,1,1,0
106.8,87.78,1.622582654539334,0.8129678078028432,1,1,0
104.91,87.55,1.630081940200807,0.8162809091448604,1,1,0
104.47,87.04,1.6523014021050881,0.8123990295885218,1,1,0
104.89,87.21,1.6558485517981067,0.8171373010648213,1,1,0
106.05,87.25,1.656662638594089,0.7713551339273187,1,1,0
106.61,87.4,1.6639048471132711,0.7422593559490431,1,1,0
106.95,87.55,1.667247948510875,0.7269167031868762,1,1,0
107.08,88.28,1.6629715094103394,0.7258885951450154,1,1,0
107.16,88.58,1.658041277277539,0.7243851163626234,1,1,0
108.82,88.44,1.7200551583654888,0.7674388072465109,1,1,0
114.64,88.6,1.7363860160908362,0.8592608830406782,1,1,0
122.59,89.41,1.800749600455341,0.8745438337047907,1,1,0
121.95,89.02,1.7924245702843298,0.8454477279189864,1,1,0
121.56,89.01,1.779792242384176,0.787741304041988,1,1,0
118.82,88.64,1.7576991733836826,0.7218323356471843,1,1,0
117.58,88.6,1.7526969084153006,0.6761353823533562,1,1,0
118.95,88.14,1.7821090006875755,0.635857319023529,1,1,0
119.55,87.82,1.7973871684773755,0.6145649270373724,1,1,0
122.95,88.54,1.7818621956208696,0.5707336890389522,1,1,0
123.87,88.52,1.7740571011470094,0.5279536272696397,1,1,0
123.51,89.53,1.7668413340938853,0.5285238123788307,1,1,0
122.91,90.18,1.76565277747445,0.5171971026260455,1,1,0
118.17,90.06,1.7816428785775298,0.7064793933672484,1,1,0
117.92,89.36,1.8174971824087407,0.7913201763699663,1,1,0
120.0,89.12,1.8596414803418626,0.8305984737369374,1,1,0
124.27,89.6,1.8559973674508625,0.8706081123004376,1,1,0
123.71,90.4,1.8262876548881024,0.8775736856506585,1,1,0
120.29,90.12,1.7991234217765435,0.870673413481571,1,1,0
118.12,89.92,1.7835086471448796,0.8679203287245881,1,1,0
114.73,89.12,1.7684664427861678,0.8988585610804637,1,1,0
111.58,88.32,1.7234468964199903,0.9061170971873693,1,1,0
101.79,87.7,1.4111015987333242,0.9105002460519248,1,1,0
105.08,87.52,1.4908605313064955,0.9112201409409525,1,1,0
109.13,87.68,1.5414076919717277,0.9083280154050949,1,1,0
106.17,87.2,1.5577600485367276,0.9263794598974475,1,1,0
102.14,87.0,1.5352951602447944,0.9959988636809126,1,1,0
98.55,86.42,1.5196358034518518,1.1038832878027285,1,1,0
96.43,86.32,1.5150157550952894,1.1827191755295954,1,1,0
94.72,86.45,1.504135997770674,1.2664969384480116,1,1,0
92.12,86.56,1.4285313577883048,1.3246076755929745,1,1,0
89.54,86.74,1.3960596482124163,1.3788114860789595,1,1,0
89.03,87.16,1.3783574254334447,1.4104013359748298,1,1,0
88.98,87.55,1.364715952973632,1.4313327096316912,1,1,0
89.21,87.47,1.3677390828728517,1.4131058139172565,1,1,0
89.28,87.53,1.3741971232471655,1.3940143304896568,1,1,0
87.56,87.43,1.358134568889836,1.3856450435762184,1,1,0
87.01,87.41,1.3643395416449702,1.3994465786151984,1,1,0
86.88,87.43,1.3665551720748803,1.416979096404934,1,1,0
86.85,87.5,1.3658275753438982,1.4242825014985179,1,1,0
87.44,87.85,1.3663776925935938,1.416486957561103,1,1,0
87.61,87.52,1.371283025957452,1.3846477905946244,1,1,0
88.08,87.07,1.3940325778870162,1.3663426792801932,1,1,0
87.73,86.59,1.4071293678499586,1.3581795659100229,1,1,0
87.54,86.62,1.3839153462276512,1.3408257339045104,1,1,0
87.76,86.62,1.3858135653585717,1.350793574526998,1,1,0
89.6,86.55,1.3897275719132767,1.3596485571181764,1,1,0
90.13,86.61,1.4043819479968191,1.3764345141751386,1,1,0
90.43,86.32,1.4153099864168215,1.3935840897070697,1,1,0
88.14,85.91,1.3472517926397376,1.4083926453187474,1,1,0
87.33,85.76,1.3273534125654265,1.416599395683078,1,1,0
86.98,85.82,1.3164050359185173,1.4260478778829349,1,1,0
87.04,85.64,1.3243349462283625,1.424935109195508,1,1,0
87.55,85.54,1.3348843295982769,1.424515001730998,1,1,0
86.79,85.3,1.320952592506235,1.4282446633648485,1,1,0
89.2,86.62,1.3267479706994023,1.4190414972951784,1,1,0
91.42,87.96,1.3543051315593237,1.4089174304761845,1,1,0
93.08,88.21,1.396545819363174,1.3891287547276625,1,1,0
94.99,88.1,1.455156088596686,1.370847790595051,1,1,0
95.82,88.02,1.4823619074163514,1.3606946015024826,1,1,0
96.86,88.11,1.5020985548536914,1.3405137161763907,1,1,0
95.99,88.26,1.424276132817014,1.2950002907878115,1,1,0
102.89,88.37,1.576002442125013,1.1982428941382386,1,1,0
110.58,88.96,1.6264099656675854,1.0460324219435047,1,1,0
120.58,90.68,1.6218455784757133,0.8789679263352497,1,1,0
125.57,92.27,1.6140946540410448,0.8523386046127546,1,1,0
123.77,92.05,1.619084934737909,0.8780251788675724,1,1,0
120.76,92.93,1.5984101192048934,0.9931085577664613,1,1,0
111.42,95.29,1.3679869323558433,1.081960702173413,1,1,0
106.61,97.79,1.2261568716597988,1.168531211681534,1,1,0
104.88,98.86,1.1751240772021445,1.2078454213818193,1,1,0
101.04,99.36,1.0706086345293377,1.2192973495407071,1,1,0
100.24,101.31,1.013274336243505,1.2262642063236813,1,1,0
100.19,102.78,0.9694382443333205,1.230358209500594,1,1,0
99.78,103.27,0.95376154031867,1.248460603265364,1,1,0
99.75,102.54,0.9573789717116282,1.208320435346848,1,1,0
100.04,100.96,0.9765603338855262,1.1573504243819746,1,1,0
100.26,98.76,1.022488637663419,1.1136613395216273,1,1,0
100.66,96.76,1.0728440228555187,1.076176287651274,1,1,0
103.73,94.07,1.238755598130154,1.0793848738821947,1,1,0
110.52,92.58,1.4720417794927219,1.082202859521184,1,1,0
112.36,92.0,1.5346353880093806,1.0846869178193,1,1,0
115.39,91.26,1.611067474941691,1.0720087327655266,1,1,0
118.76,91.21,1.6926880601786805,1.064151350747203,1,1,0
120.89,91.32,1.7364202944050424,1.0437939311053803,1,1,0
124.36,91.61,1.787520593244707,1.0357590850100924,1,1,0
124.23,92.43,1.7572951145799682,1.0361299529597703,1,1,0
121.32,93.38,1.659656508028598,1.033670861122957,1,1,0
120.31,96.26,1.581490001089289,1.0507194809111013,1,1,0
114.92,100.21,1.3676451218981789,1.062895502203591,1,1,0
109.55,104.23,1.1273508135189754,1.056991230286195,1,1,0
102.84,106.34,0.8889628201867331,1.0493073511475313,1,1,0
101.49,105.39,0.8642868141735766,1.0436850660848938,1,1,0
101.38,105.02,0.8647393181797847,1.0399817579657735,1,1,0
101.5,104.4,0.880814186849672,1.0363652956654876,1,1,0
102.14,103.5,0.9290259058321407,1.0402322519124094,1,1,0
100.41,99.09,1.0130051944704062,1.0375929550910918,1,1,0
101.18,97.47,1.079817818253014,1.033035785199738,1,1,0
101.22,95.06,1.1523231871013833,1.0311216557017244,1,1,0
104.07,92.42,1.3072961268819572,1.0345747508492198,1,1,0
107.23,90.94,1.451709992447092,1.0178971971936315,1,1,0
106.61,88.81,1.5579390708992025,0.9971415051691176,1,1,0
106.46,88.5,1.551361269182906,0.9897625433520258,1,1,0
111.02,89.13,1.6888103993626455,0.9959671674342933,1,1,0
110.41,89.53,1.70809059526739,1.0148262534229122,1,1,0
115.13,90.17,1.8077110018499496,1.0248649952750797,1,1,0
116.55,90.66,1.819269465597071,1.0331752426338905,1,1,0
117.8,92.13,1.7875579999474738,1.028162021332158,1,1,0
116.64,95.07,1.6918326857535633,1.0277910588012098,1,1,0
114.54,98.77,1.5977477481926528,1.062985623501956,1,1,0
110.72,101.4,1.4757465341793163,1.0775120039401835,1,1,0
106.91,103.13,1.2660150139905022,1.0801994382597737,1,1,0
107.05,104.31,1.159287715229677,1.081147417228665,1,1,0
104.42,104.0,1.0262348731666284,1.0634805634793443,1,1,0
103.3,103.94,0.9790596149293467,1.050587824738093,1,1,0
101.86,104.1,0.9288048987365801,1.0445334151797614,1,1,0
100.58,101.7,0.9608129251486311,1.0329732516356769,1,1,0
99.27,97.77,1.0311370717637771,1.0307897240063897,1,1,0
99.23,95.08,1.1123411505953371,1.024853426607472,1,1,0
99.93,92.89,1.1985463697845131,1.0321939397452182,1,1,0
99.51,91.99,1.2236252560534995,1.0271994658162844,1,1,0
98.74,90.75,1.2424360623384718,0.9995400280827331,1,1,0
97.94,89.63,1.274776354381969,0.9986371752773011,1,1,0
101.11,89.3,1.419293818392572,0.9856322503795558,1,1,0
105.42,89.31,1.5984556277799649,0.9743875237472804,1,1,0
107.28,89.33,1.6646081267464516,0.973993552987748,1,1,0
115.02,89.77,1.8672542312175362,0.9829440189747307,1,1,0
120.4,90.81,1.965664067619135,1.005955651912629,1,1,0
124.98,93.68,1.9897176755113262,1.0362991683400697,1,1,0
133.46,96.64,1.9807031311295507,1.0475074180805368,1,1,0
142.45,98.71,2.010060838613137,1.0710349160806893,1,1,0
141.06,99.31,1.9698114349791005,1.0699210944789663,1,1,0
144.05,99.88,1.9889179262192018,1.067495662445,1,1,0
142.24,100.7,1.9224363519573655,1.0642040961540569,1,1,0
140.14,100.79,1.8904373130257903,1.0747833561060922,1,1,0
138.53,100.28,1.8793058964420173,1.0826623744265131,1,1,0
133.34,99.76,1.8029487244796085,1.0878370579582286,1,1,0
125.86,97.69,1.7289622051460833,1.0909022264838608,1,1,0
117.18,94.65,1.6413742555224253,1.0844369150198792,1,1,0
109.43,90.55,1.5550714403629369,1.0950621514563432,1,1,0
104.4,88.4,1.4848096159708104,1.0930503123836817,1,1,0
101.75,87.13,1.4598375395467402,1.0745366606265243,1,1,0
99.16,87.03,1.3718477611919264,1.0661211140062405,1,1,0
96.06,86.82,1.2581807817867845,1.0249293539334678,1,1,0
95.41,86.78,1.2263775859548383,0.9918081857868094,1,1,0
96.0,86.94,1.2379213756197427,0.9766642064246118,1,1,0
96.72,87.45,1.2567764905255576,0.9760367675069485,1,1,0
98.45,88.14,1.3007826470533448,0.9713300195902899,1,1,0
99.22,87.8,1.338579085643823,0.9634690547096585,1,1,0
101.51,87.56,1.4789286323800395,0.954145174240273,1,1,0
103.75,87.63,1.6307056007070329,0.9478169466530783,1,1,0
110.18,88.55,1.7939023440355886,0.9647397479632533,1,1,0
115.44,89.43,1.909787371497556,0.998569529855657,1,1,0
122.73,91.42,2.0088633736727948,1.024642698684843,1,1,0
126.3,92.49,2.0320552420659106,1.0637333857379419,1,1,0
128.78,92.86,2.0535102997461827,1.0832205384247562,1,1,0
129.55,92.31,2.052248670001493,1.094939609186724,1,1,0
129.24,92.18,2.033963427951943,1.099014680771703,1,1,0
128.48,92.08,2.0045581349412793,1.1028947825553517,1,1,0
130.09,92.11,1.9782316727391376,1.0974505633853722,1,1,0
130.59,92.3,1.9264579526080112,1.089399887774543,1,1,0
127.45,92.31,1.8166899216398946,1.0849601773682476,1,1,0
115.73,90.31,1.61187984912364,1.0483755249891722,1,1,0
110.89,88.68,1.5211282894928913,1.0097898226587572,1,1,0
104.6,88.12,1.3667094205864092,0.981859749057901,1,1,0
99.81,88.47,1.2350066683880658,0.9823085597856172,1,1,0
97.38,88.64,1.1672639056432905,0.9869373839354205,1,1,0
97.41,88.95,1.156858226612626,0.9709215320113018,1,1,0
97.85,89.16,1.1676317502233846,0.9749301543118439,1,1,0
97.58,88.89,1.176981066323855,0.9683119366158007,1,1,0
96.68,88.59,1.1679881007148503,0.968541992659768,1,1,0
96.11,88.33,1.1803051174428076,0.9538259536941333,1,1,0
95.93,88.21,1.1838828188336274,0.949420937671342,1,1,0
95.42,88.0,1.1906154583601887,0.9401191258573939,1,1,0
98.04,88.26,1.3023362331152786,0.9361751938615614,1,1,0
102.06,87.95,1.4715196417088825,0.9356349963263868,1,1,0
104.85,87.97,1.662988209786583,0.9315224524931878,1,1,0
108.75,88.39,1.8079433427711655,0.9500313066491276,1,1,0
113.27,89.15,1.9017366824058515,0.977647946380188,1,1,0
118.53,90.82,1.9757960931127838,1.0185516912825823,1,1,0
125.44,92.89,2.0481000768954223,1.0313035543712137,1,1,0
132.55,94.63,2.058610013015826,1.0527024602854833,1,1,0
138.26,95.36,2.091656801992509,1.0492827822958228,1,1,0
140.14,95.83,2.0734639906032744,1.0464492812813813,1,1,0
139.49,96.07,2.055796780618113,1.0577730470422553,1,1,0
137.57,96.4,2.014068751556886,1.0644843158832444,1,1,0
136.25,96.54,1.9869741188949994,1.0609296703674969,1,1,0
137.18,96.51,1.9847326079561456,1.0607586520563304,1,1,0
136.52,96.1,1.9406623231489166,1.0529324192430138,1,1,0
129.56,95.51,1.785481912507863,1.0453131616533264,1,1,0
120.53,93.87,1.6604470138833316,1.018707605079708,1,1,0
112.94,91.84,1.5409187437275758,0.985592840264663,1,1,0
106.79,89.73,1.4278030533955537,0.9470972020410628,1,1,0
102.27,88.59,1.3425920459780072,0.9539212866796092,1,1,0
100.04,88.06,1.290969161009426,0.9596243644129008,1,1,0
99.48,87.67,1.2862986467050337,0.9665120266542673,1,1,0
98.13,87.52,1.246086169875205,0.9641914416667686,1,1,0
97.08,87.61,1.2192511512857045,0.9532786473961279,1,1,0
97.75,87.56,1.2502895159658947,0.9431543896788636,1,1,0
97.78,87.84,1.2527640905553132,0.9418310286342756,1,1,0
98.32,88.09,1.2713733144415298,0.944323807416604,1,1,0
98.4,88.0,1.3024456498666392,0.9552571115136624,1,1,0
98.55,87.54,1.3473355467324162,0.9608987244788125,1,1,0
98.93,87.22,1.4081523830615121,0.9638461256488903,1,1,0
96.17,86.92,1.3622530963453787,0.9618896283286541,1,1,0
96.3,87.04,1.4842333017933569,0.9801561187593472,1,1,0
