torso_angle,shoulder_angle,head_tilt_angle,left_shoulder_vis,right_shoulder_vis,left_hip_vis,right_hip_vis,left_ear_vis,right_ear_vis,label
28.859079881545476,151.35367845048737,148.21958063423745,0.9999797344207764,0.9997456073760986,0.9995143413543701,0.998987078666687,0.9999962449073792,0.9999918341636658,0
26.249591830414506,153.97278981327372,155.31882234843968,0.9999608993530273,0.9996453523635864,0.9994655251502991,0.9989879727363586,0.9999953508377075,0.9999909400939941,0
25.42765372550732,156.03817255166996,155.4121562677583,0.9999583959579468,0.999673068523407,0.9994351267814636,0.9989644885063171,0.9999961256980896,0.9999933838844299,0
27.075255200088638,153.1711782107333,148.559869628243,0.9999486804008484,0.9997068047523499,0.9994114637374878,0.998948335647583,0.9999959468841553,0.9999938607215881,0
31.333348102913856,146.98348565696594,142.21738046734538,0.9999546408653259,0.999703586101532,0.9993309378623962,0.9988155961036682,0.9999966621398926,0.9999945759773254,0
32.20068532059713,148.2888240321742,145.7304759695975,0.9999576807022095,0.9996527433395386,0.9994581937789917,0.9990140199661255,0.999995768070221,0.9999925494194031,0
27.17704510329659,156.06954731405932,154.4419352638307,0.9999498724937439,0.9996026754379272,0.9994897246360779,0.9989789128303528,0.9999957084655762,0.9999929666519165,0
16.31975160681056,167.4277733887636,167.91618480706288,0.9999026656150818,0.999238133430481,0.9989655613899231,0.9973108768463135,0.9999849796295166,0.9999775886535645,0
12.047165879059415,170.57835209197572,172.09475529090093,0.9998903870582581,0.9993684887886047,0.9982873201370239,0.9960328936576843,0.9999740719795227,0.9999634623527527,0
17.19562112418708,163.82542116232244,161.27574483103632,0.9999223947525024,0.9995277523994446,0.9980102777481079,0.9946489334106445,0.9999698400497437,0.9999434947967529,0
24.626628340294154,157.58144792291802,153.04704263789105,0.9999321103096008,0.9993786811828613,0.9968785047531128,0.9898217916488647,0.9999510049819946,0.9998528957366943,0
27.779457607835013,156.63431217244872,151.203866329987,0.9999239444732666,0.9993836283683777,0.9964935779571533,0.9880383610725403,0.9999411106109619,0.9998368620872498,0
24.218431802753724,158.66208893614686,156.96040980599193,0.9998556971549988,0.9993411302566528,0.9948045015335083,0.9856021404266357,0.9999213218688965,0.9998303651809692,0
22.540892352945548,163.3761774523748,162.11849883546788,0.9997337460517883,0.9994862079620361,0.9920579195022583,0.9842970967292786,0.99986732006073,0.9998779892921448,0
